date,btc_price,market_cap_btc,trading_vol_btc,breakeven_5y,dxy_close,sp500_close,month,cpi_raw,cpi_yoy_pct,btc_monthly_avg
2016-03-31,415.366,6388090244.55,1432304098.828801,1.49,94.58999633789062,2059.739990234375,2016-03,238.08,0.8916160965521946,414.8698387096774
2016-04-01,416.754,6410999713.95,447338222.9775492,1.49,94.62000274658203,2072.780029296875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-02,419.6700000000001,6457346880.750002,633704453.9853791,1.49,94.62000274658203,2072.780029296875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-03,418.1850000000001,6435354873.375002,429476810.3973782,1.49,94.62000274658203,2072.780029296875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-04,419.437,6456959980.95,525611739.82711506,1.48,94.51000213623047,2066.1298828125,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-05,422.651,6508054061.925,541558101.3329905,1.43,94.62999725341797,2045.1700439453125,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-06,421.6559999999999,6494387877.599999,527136257.7088257,1.43,94.43000030517578,2066.659912109375,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-07,421.076,6486917898.7,593936633.4999853,1.41,94.4800033569336,2041.9100341796875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-08,418.4740000000001,6448380946.350001,727873660.8959363,1.43,94.23999786376953,2047.5999755859375,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-09,416.145,6413012926.125,791269617.2927799,1.43,94.23999786376953,2047.5999755859375,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-10,421.133,6492839084.15,484836963.8386498,1.43,94.23999786376953,2047.5999755859375,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-11,422.5840000000001,6516847462.200002,710470936.9100323,1.41,93.94999694824219,2041.989990234375,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-12,426.181,6573884543.1,1182165394.173999,1.39,93.95999908447266,2061.719970703125,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-13,424.26900000000006,6546120648.075002,785800595.966394,1.43,94.73999786376953,2082.419921875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-14,424.932,6558071165.7,616490737.7752148,1.42,94.9000015258789,2082.780029296875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-15,429.966,6637309897.95,841700526.6271452,1.42,94.69999694824219,2080.72998046875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-16,430.941,6653836775.25,743886906.6097462,1.42,94.69999694824219,2080.72998046875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-17,428.027,6610502491.375,528907575.42346233,1.42,94.69999694824219,2080.72998046875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-18,428.5059999999998,6619389285.599997,549297574.322777,1.41,94.48999786376953,2094.340087890625,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-19,436.37,6742483781.0,674540887.3072404,1.46,93.9800033569336,2100.800048828125,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-20,441.916,6830010642.2,1101674781.4135215,1.49,94.48999786376953,2102.39990234375,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-21,451.0830000000002,6973348482.375003,1340299673.3017693,1.56,94.5999984741211,2091.47998046875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-22,447.488,6919439820.8,1244399315.4240894,1.56,95.12000274658203,2091.580078125,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-23,451.818,6987975324.3,835075482.691219,1.56,95.12000274658203,2091.580078125,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-24,459.9229999999999,7114859335.024999,1609960186.8384228,1.56,95.12000274658203,2091.580078125,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-25,460.4659999999999,7123685299.599998,1607304204.3566065,1.56,94.83999633789062,2087.7900390625,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-26,467.8559999999999,7240796776.799998,1278134938.8701427,1.56,94.56999969482422,2091.699951171875,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-27,444.789,6885300360.825,1344104894.4750998,1.57,94.38999938964844,2095.14990234375,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-28,449.3809999999999,6957889602.774999,1497339511.3554573,1.61,93.76000213623047,2075.81005859375,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-29,456.5660000000001,7070940369.350001,683291625.3521613,1.6,93.08000183105469,2065.300048828125,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-04-30,447.90299999999985,6938342199.674998,577836728.8566968,1.6,93.08000183105469,2065.300048828125,2016-04,238.992,1.1726257503534843,434.2048666666667
2016-05-01,452.592,7012822521.599999,394606185.83971006,1.6,93.08000183105469,2065.300048828125,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-02,444.488,6888908380.2,679795242.3567172,1.58,92.62999725341797,2081.429931640625,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-03,450.3,6980741977.5,460396814.0834587,1.54,92.94000244140625,2063.3701171875,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-04,447.119,6933273129.45,430680620.3166514,1.52,93.18000030517578,2051.1201171875,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-05,448.9219999999999,6962982234.899999,547921245.8399001,1.52,93.77999877929688,2050.6298828125,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-06,461.6200000000001,7161803490.000002,892002595.4498556,1.51,93.88999938964844,2057.139892578125,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-07,459.2479999999998,7126736757.199997,418352341.33987755,1.51,93.88999938964844,2057.139892578125,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-08,459.283,7129139992.975,640880145.1265181,1.51,93.88999938964844,2057.139892578125,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-09,461.74700000000007,7169395601.225,892533004.1713158,1.5,94.1500015258789,2058.68994140625,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-10,450.3259999999999,6993799201.149999,1121093826.6093578,1.53,94.29000091552734,2084.389892578125,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-11,452.179,7024148586.0,672525013.6120929,1.53,93.81999969482422,2064.4599609375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-12,454.7310000000001,7065405649.050001,697010377.0856366,1.53,94.13999938964844,2064.110107421875,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-13,456.0070000000001,7086941589.100001,489812072.3694577,1.52,94.61000061035156,2046.6099853515625,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-14,455.5030000000001,7080714421.975001,540603400.5013363,1.52,94.61000061035156,2046.6099853515625,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-15,457.837,7118621364.875,514727783.64522,1.52,94.61000061035156,2046.6099853515625,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-16,454.893,7074393585.075,649625052.453777,1.53,94.56999969482422,2066.659912109375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-17,452.422,7037627799.900001,456208618.5701116,1.56,94.55000305175781,2047.2099609375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-18,453.3710000000001,7054124066.025002,382814029.8745019,1.54,95.08000183105469,2047.6300048828125,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-19,440.5389999999998,6855767039.274998,626926267.8026723,1.51,95.29000091552734,2040.0400390625,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-20,441.888,6878428608.0,644225134.6638312,1.51,95.30999755859375,2052.320068359375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-21,443.1469999999999,6899543980.474998,382669886.1311476,1.51,95.30999755859375,2052.320068359375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-22,438.6750000000001,6831902516.250002,369986913.3520583,1.51,95.30999755859375,2052.320068359375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-23,443.175,6903990658.125001,378979422.05785537,1.49,95.2300033569336,2048.0400390625,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-24,445.769,6945849971.525,423917608.1376983,1.51,95.56999969482422,2076.06005859375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-25,449.0549999999999,6998825287.124998,593928754.5793718,1.51,95.3499984741211,2090.5400390625,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-26,453.732,7073262177.9,772901620.2200116,1.51,95.16999816894531,2090.10009765625,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-27,473.8640000000001,7388724420.000002,1609915743.8194053,1.51,95.5199966430664,2099.06005859375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-28,528.545,8243121751.874998,2308852891.9405656,1.51,95.5199966430664,2099.06005859375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-29,524.624,8182390025.2,2265760454.9711156,1.51,95.5199966430664,2099.06005859375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-30,534.2240000000002,8335577205.600003,1027238918.1573266,1.51,95.5199966430664,2099.06005859375,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-05-31,531.4070000000002,8293336919.625002,976889071.4702432,1.47,95.88999938964844,2096.949951171875,2016-05,239.557,1.0784764621246223,461.9752258064516
2016-06-01,539.1679999999999,8416291167.199999,864207752.912364,1.47,95.45999908447266,2099.330078125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-02,538.832,8413013019.599999,655601895.7428466,1.48,95.55999755859375,2105.260009765625,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-03,570.4449999999999,8908568259.374998,947549857.3776044,1.45,94.02999877929688,2099.1298828125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-04,573.5259999999998,8958404429.249998,1014758653.6732844,1.45,94.02999877929688,2099.1298828125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-05,574.4756747207706,8975651027.512924,980649173.436705,1.45,94.02999877929688,2099.1298828125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-06,585.563,9151383511.05,850291006.7026013,1.49,93.9000015258789,2109.409912109375,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-07,577.9106942699359,9033842181.758211,995595869.9524368,1.51,93.83000183105469,2112.1298828125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-08,583.1389999999999,9117713569.924995,625927307.6959897,1.54,93.58999633789062,2119.1201171875,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-09,577.607,9033585757.725,570784842.2229652,1.53,94.0999984741211,2115.47998046875,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-10,579.2276478801407,9060944979.936224,574507838.2591244,1.49,94.5999984741211,2096.070068359375,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-11,597.746561993518,9352955399.176626,567638086.2563363,1.49,94.5999984741211,2096.070068359375,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-12,671.7122784950529,10512767357.042526,2134843166.853439,1.49,94.5999984741211,2096.070068359375,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-13,704.2918521711082,11025583301.960873,1929369214.3262644,1.45,94.37000274658203,2079.06005859375,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-14,685.932131564762,10740428205.86078,1295617503.876316,1.45,94.93000030517578,2075.320068359375,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-15,693.2269999999999,10857217289.95,1111645975.7525933,1.47,94.61000061035156,2071.5,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-16,765.4629999999999,11991494582.524998,2295279422.8526845,1.42,94.56999969482422,2077.989990234375,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-17,749.4189999999999,11742908607.649998,2089119189.0622392,1.43,94.20999908447266,2071.219970703125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-18,756.7996012580627,11861509350.417933,1639977543.4823854,1.43,94.20999908447266,2071.219970703125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-19,764.0459999999999,11978503075.35,1440147059.442583,1.43,94.20999908447266,2071.219970703125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-20,734.1617358035669,11512940800.437586,1274257070.726084,1.43,93.61000061035156,2083.25,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-21,664.9965293554344,10430819686.1179,2616450204.6981983,1.41,94.0199966430664,2088.89990234375,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-22,591.895,9286122275.999998,2116429838.3177705,1.41,93.72000122070312,2085.449951171875,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-23,623.2062563646158,9779539536.75046,2950728708.757519,1.47,93.52999877929688,2113.320068359375,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-24,661.4166051593036,10381264326.27785,2819565196.653483,1.36,95.44999694824219,2037.4100341796875,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-25,666.0566978558096,10456807082.239622,2165368588.879378,1.36,95.44999694824219,2037.4100341796875,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-26,629.3059999999999,9882102246.55,1973414929.567675,1.36,95.44999694824219,2037.4100341796875,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-27,648.2999999999998,10182702232.499996,1893446210.5502863,1.27,96.54000091552734,2000.5400390625,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-28,646.8429999999997,10162291635.799995,1557753994.6406407,1.32,96.25,2036.0899658203125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-29,637.437,10016780633.55,1478192305.741556,1.36,95.7699966430664,2070.77001953125,2016-06,240.222,1.0792865347959424,642.125542229736
2016-06-30,671.6159999999998,10556309174.399996,1557452114.6606188,1.38,96.13999938964844,2098.860107421875,2016-06,240.222,1.0792865347959424,642.125542229736
2016-07-01,677.7099999999999,10654888849.0,1520646626.315115,1.43,95.6500015258789,2102.949951171875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-02,693.0470000000001,10897332418.600002,1369565986.2165418,1.43,95.6500015258789,2102.949951171875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-03,664.7451003433932,10456041581.34137,1980745475.193143,1.43,95.6500015258789,2102.949951171875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-04,678.7005716794641,10678148801.861635,1647219062.906496,1.43,95.6500015258789,2102.949951171875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-05,667.5305180233454,10504760879.50388,1363651288.9860191,1.39,96.16999816894531,2088.550048828125,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-06,675.9190000000001,10639167835.700005,1193299157.941928,1.41,96.05999755859375,2099.72998046875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-07,638.6200000000001,10054273625.000002,2122556832.5577588,1.41,96.33000183105469,2097.89990234375,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-08,665.744506272113,10483645176.39353,1407424927.2334237,1.39,96.30000305175781,2129.89990234375,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-09,653.8705124993986,10298813661.942278,1734638027.0220506,1.39,96.30000305175781,2129.89990234375,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-10,650.3210000000003,10244077501.140003,1043956725.0369836,1.39,96.30000305175781,2129.89990234375,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-11,649.07,10225531860.96,969355597.1380028,1.41,96.56999969482422,2137.159912109375,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-12,670.9480000000001,10571303711.856,1085661832.4024758,1.46,96.44000244140625,2152.139892578125,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-13,658.1500000000001,10370703851.400002,930971250.7396076,1.43,96.22000122070312,2152.429931640625,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-14,659.5760000000002,10394281928.736004,907126119.1357732,1.44,96.08000183105469,2163.75,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-15,665.6869915031888,10491679653.244476,915530669.947748,1.44,96.58000183105469,2161.739990234375,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-16,663.5010000000002,10458476976.564005,583921219.9714433,1.44,96.58000183105469,2161.739990234375,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-17,678.3905582459545,10694420116.412523,878701509.437196,1.44,96.58000183105469,2161.739990234375,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-18,674.7874378266207,10638777020.11729,951136967.9705702,1.41,96.55999755859375,2166.889892578125,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-19,674.5573889807015,10636194258.165005,721148317.6858412,1.39,97.05000305175781,2163.780029296875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-20,670.8934740599931,10579131342.279297,718486386.0759034,1.4,97.19999694824219,2173.02001953125,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-21,665.3643845142738,10493517598.78291,651736587.5105526,1.38,97.0,2165.169921875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-22,651.0899999999999,10269410781.96,744993482.3653657,1.36,97.47000122070312,2175.030029296875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-23,655.4230000000001,10338768243.216002,749951409.4708184,1.36,97.47000122070312,2175.030029296875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-24,660.848923533057,10425364936.563225,628152931.6204653,1.36,97.47000122070312,2175.030029296875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-25,654.5186383481073,10326505495.914951,571897923.6678181,1.34,97.29000091552734,2168.47998046875,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-26,651.3099999999998,10276898043.719995,704328935.7242514,1.33,97.16000366210938,2169.179931640625,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-27,655.618263277738,10345876482.259169,701731382.8989863,1.31,97.05000305175781,2166.580078125,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-28,655.8904301748952,10351218168.470943,590272472.7794734,1.33,96.73999786376953,2170.06005859375,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-29,657.3423791946653,10375300169.233871,498459288.32484585,1.31,95.52999877929688,2173.60009765625,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-30,654.5489803055398,10332176091.135324,381261251.17962205,1.31,95.52999877929688,2173.60009765625,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-07-31,623.7457712533022,9847086965.691307,1034681070.1406332,1.31,95.52999877929688,2173.60009765625,2016-07,240.101,0.8683633430518256,661.8538654850242
2016-08-01,605.7469999999995,9564059424.39599,1099193368.899972,1.27,95.70999908447266,2170.840087890625,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-02,517.1349294487607,8165924598.986262,1868906086.666429,1.25,95.05999755859375,2157.030029296875,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-03,567.3810616156014,8960483430.825201,2497221230.7124486,1.28,95.55999755859375,2163.7900390625,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-04,576.6037067248545,9107192616.42881,1656264326.96429,1.3,95.76000213623047,2164.25,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-05,576.0338000000002,9099338658.9168,730357921.4557643,1.33,96.19000244140625,2182.8701171875,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-06,587.6349999999999,9283768001.28,781499291.615411,1.33,96.19000244140625,2182.8701171875,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-07,592.6675,9364319558.91,1119146426.823175,1.33,96.19000244140625,2182.8701171875,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-08,590.7125,9334500359.099998,732938493.4891537,1.34,96.4000015258789,2180.889892578125,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-09,585.3024999999998,9249860835.689997,764158462.4766014,1.3,96.18000030517578,2181.739990234375,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-10,592.266843297098,9361030948.519566,787203551.0783362,1.27,95.6500015258789,2175.489990234375,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-11,587.6138000000002,9288488901.621605,332761748.8841695,1.32,95.86000061035156,2185.7900390625,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-12,586.5299999999999,9272434001.04,332148000.2223092,1.29,95.72000122070312,2184.050048828125,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-13,584.4688683346069,9241013898.483736,528917329.60978127,1.29,95.72000122070312,2184.050048828125,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-14,570.7366999999999,9024984099.855598,800709328.0207629,1.29,95.72000122070312,2184.050048828125,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-15,567.7342836594349,8978508769.857576,689576137.4962289,1.3,95.62999725341797,2190.14990234375,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-16,578.2231511023564,9145336947.424574,665471810.6820532,1.28,94.79000091552734,2178.14990234375,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-17,571.461914957742,9039235990.703674,509828615.05795246,1.31,94.72000122070312,2182.219970703125,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-18,572.2684198487193,9053050627.41776,448162729.6782696,1.32,94.16000366210938,2187.02001953125,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-19,573.4919906794345,9073411771.816164,404401760.5949999,1.34,94.51000213623047,2183.8701171875,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-20,581.9462730812136,9208301151.705597,449090940.5932441,1.34,94.51000213623047,2183.8701171875,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-21,580.5870271371734,9187908144.199305,397848571.0551584,1.34,94.51000213623047,2183.8701171875,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-22,585.2175000000001,9262302916.86,391991120.28923106,1.34,94.5199966430664,2182.639892578125,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-23,582.0038,9212472965.7744,602216568.6591012,1.34,94.54000091552734,2186.89990234375,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-24,577.8880531621712,9148400141.820934,366732500.4450583,1.32,94.79000091552734,2175.43994140625,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-25,576.1163000000001,9121223051.838,401309290.9927601,1.33,94.7699966430664,2172.469970703125,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-26,578.1037999999998,9153633133.989595,338221514.6073892,1.31,95.56999969482422,2169.0400390625,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-27,568.5750000000002,9003730818.600002,445311513.3907298,1.31,95.56999969482422,2169.0400390625,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-28,573.5288,9083223370.0416,339737295.89427423,1.31,95.56999969482422,2169.0400390625,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-29,572.5102283617088,9068122329.394085,381390186.59404904,1.29,95.58000183105469,2180.3798828125,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-30,576.08,9125715540.48,414583282.42362505,1.28,96.05000305175781,2176.1201171875,2016-08,240.545,1.0553158595656864,577.688033357651
2016-08-31,571.7582826763035,9058256694.850405,335483654.44544333,1.27,96.0199966430664,2170.949951171875,2016-08,240.545,1.0553158595656864,577.688033357651
2016-09-01,571.59,9056523459.6,356532608.2572752,1.24,95.6500015258789,2170.860107421875,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-02,573.9624999999999,9095188851.299995,378500484.5206362,1.28,95.87999725341797,2179.97998046875,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-03,596.1950000000002,9448393429.680002,561496914.7850986,1.28,95.87999725341797,2179.97998046875,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-04,608.6887999999999,9647700436.713598,884434073.8694361,1.28,95.87999725341797,2179.97998046875,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-05,606.6438,9616262727.204,618185193.0094764,1.28,95.87999725341797,2179.97998046875,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-06,610.6837999999999,9681336387.3936,560341026.7130767,1.29,94.81999969482422,2186.47998046875,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-07,614.3264885962195,9740198080.118105,597124132.7229276,1.3,94.95999908447266,2186.159912109375,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-08,625.4675000000001,9917920559.610004,1600702238.5928948,1.34,95.02999877929688,2181.300048828125,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-09,621.9124999999999,9862631720.7,850137524.7711473,1.32,95.33999633789062,2127.81005859375,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-10,623.0588000000001,9881939361.403202,586796232.5467077,1.32,95.33999633789062,2127.81005859375,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-11,605.3154151790802,9601743135.428335,1228662231.0267904,1.32,95.33999633789062,2127.81005859375,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-12,605.8312052420321,9611117069.21902,973866198.6910902,1.33,95.0999984741211,2159.0400390625,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-13,606.6450000000001,9625199430.6,699782155.2934498,1.31,95.62999725341797,2127.02001953125,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-14,608.4250000000002,9654573079.500004,619105285.9754454,1.3,95.33000183105469,2125.77001953125,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-15,605.5838000000001,9610607638.994402,549080254.7260385,1.31,95.29000091552734,2147.260009765625,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-16,606.5533658936915,9627042762.308758,546585886.1273316,1.34,96.11000061035156,2139.159912109375,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-17,605.3438,9609021664.308,531090439.7852413,1.34,96.11000061035156,2139.159912109375,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-18,608.7950000000002,9664864143.000004,1306045902.1413145,1.34,96.11000061035156,2139.159912109375,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-19,608.6176342973245,9663034352.091309,1272958790.4060757,1.35,95.83999633789062,2139.1201171875,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-20,607.7688125632665,9650615110.177094,953214316.4475458,1.33,96.0199966430664,2139.760009765625,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-21,595.8402492264345,9462412679.832169,1589139471.1342793,1.37,95.66000366210938,2163.1201171875,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-22,594.9587999999999,9449414102.3184,994983745.4822936,1.4,95.44999694824219,2177.179931640625,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-23,601.8925,9560527881.96,1471656057.198137,1.42,95.4800033569336,2164.68994140625,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-24,601.2725000000003,9551877467.340004,1136053862.184831,1.42,95.4800033569336,2164.68994140625,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-25,599.3112999999997,9522044919.525597,1074112052.8808076,1.42,95.4800033569336,2164.68994140625,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-26,606.0970645363005,9630957511.517817,1917754354.0926063,1.4,95.30999755859375,2146.10009765625,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-27,604.2074999999999,9602128427.579998,1448434854.0194745,1.38,95.44000244140625,2159.929931640625,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-28,603.5549999999997,9592874199.359997,1023325384.7386414,1.44,95.43000030517578,2171.3701171875,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-29,604.6375,9611116960.350002,1291135796.181455,1.44,95.54000091552734,2151.1298828125,2016-09,241.176,1.5486446201652182,604.7146045178117
2016-09-30,608.2575,9669703048.38,1177411408.0724049,1.45,95.45999908447266,2168.27001953125,2016-09,241.176,1.5486446201652182,604.7146045178117
